"Program","Size","Complexity","Engine","Batch","Query","Target","Output","Results"
"[o>]","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 10\nOutput: 10\n\nInput: 10\nOutput: 10\n\nInput: 011\nOutput: 011\n\nInput: 11\nOutput: 11\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 00\n\nInput: 11010\nOutput:","11010","11010","1"
"[o>]","4","L","davinci","AS II","Input: 0\nOutput: 0\n\nInput: 10\nOutput: 10\n\nInput: 10\nOutput: 10\n\nInput: 011\nOutput: 011\n\nInput: 11\nOutput: 11\n\nInput: 0\nOutput: 0\n\nInput: 00\nOutput: 00\n\nInput: 1010\nOutput:","1010","1010","1"
"oo>o","4","L","davinci","WS","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 1\nOutput:","11","-","0"
"oo>o","4","L","davinci","WS","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 00\nOutput:","000","000","1"
"oo>o","4","L","davinci","WS","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11111\nOutput:","111","-","0"
"oo>o","4","L","davinci","WS","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 1110\nOutput:","111","1111","0"
"oo>o","4","L","davinci","WS","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 1111\nOutput:","111","-","0"
"oo>o","4","L","davinci","AS I","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 1\nOutput:","11","1","0"
"oo>o","4","L","davinci","AS I","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 00\nOutput:","000","0","0"
"oo>o","4","L","davinci","AS I","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 11111\nOutput:","111","111","1"
"oo>o","4","L","davinci","AS I","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 1110\nOutput:","111","111","1"
"oo>o","4","L","davinci","AS I","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 1111\nOutput:","111","111","1"
"oo>o","4","L","davinci","AS II","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: 00\n\nInput: 11\nOutput: 111\n\nInput: 110\nOutput: 111\n\nInput: 1\nOutput:","11","01","0"
"oo>o","4","L","davinci","AS II","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: 00\n\nInput: 11\nOutput: 111\n\nInput: 110\nOutput: 111\n\nInput: 00\nOutput:","000","00","0"
"oo>o","4","L","davinci","AS II","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: 00\n\nInput: 11\nOutput: 111\n\nInput: 110\nOutput: 111\n\nInput: 11111\nOutput:","111","111","1"
"oo>o","4","L","davinci","AS II","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: 00\n\nInput: 11\nOutput: 111\n\nInput: 110\nOutput: 111\n\nInput: 1110\nOutput:","111","111","1"
"oo>o","4","L","davinci","AS II","Input: -\nOutput: -\n\nInput: 11\nOutput: 111\n\nInput: 11110\nOutput: 111\n\nInput: -\nOutput: -\n\nInput: 0\nOutput: 00\n\nInput: 11\nOutput: 111\n\nInput: 110\nOutput: 111\n\nInput: 1111\nOutput:","111","111","1"
"<+o","3","L","davinci","WS","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 01\nOutput:","0","1","0"
"<+o","3","L","davinci","WS","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 0\nOutput:","0","0","1"
"<+o","3","L","davinci","WS","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 10\nOutput:","0","1","0"
"<+o","3","L","davinci","WS","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1000\nOutput:","0","0","1"
"<+o","3","L","davinci","WS","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 1001\nOutput:","0","1","0"
"<+o","3","L","davinci","AS I","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 01\nOutput:","0","0","1"
"<+o","3","L","davinci","AS I","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0\nOutput:","0","0","1"
"<+o","3","L","davinci","AS I","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 10\nOutput:","0","0","1"
"<+o","3","L","davinci","AS I","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 1000\nOutput:","0","0","1"
"<+o","3","L","davinci","AS I","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 1001\nOutput:","0","0","1"
"<+o","3","L","davinci","AS II","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0110\nOutput: 0\n\nInput: 00110\nOutput: 0\n\nInput: 0111\nOutput: 0\n\nInput: 01\nOutput:","0","0","1"
"<+o","3","L","davinci","AS II","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0110\nOutput: 0\n\nInput: 00110\nOutput: 0\n\nInput: 0111\nOutput: 0\n\nInput: 0\nOutput:","0","0","1"
"<+o","3","L","davinci","AS II","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0110\nOutput: 0\n\nInput: 00110\nOutput: 0\n\nInput: 0111\nOutput: 0\n\nInput: 10\nOutput:","0","0","1"
"<+o","3","L","davinci","AS II","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0110\nOutput: 0\n\nInput: 00110\nOutput: 0\n\nInput: 0111\nOutput: 0\n\nInput: 1000\nOutput:","0","0","1"
"<+o","3","L","davinci","AS II","Input: -\nOutput: 0\n\nInput: 00\nOutput: 0\n\nInput: 11\nOutput: 0\n\nInput: 110\nOutput: 0\n\nInput: 0110\nOutput: 0\n\nInput: 00110\nOutput: 0\n\nInput: 0111\nOutput: 0\n\nInput: 1001\nOutput:","0","0","1"
">>>o","4","L","davinci","WS","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">>>o","4","L","davinci","WS","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 10101\nOutput:","0","-","0"
">>>o","4","L","davinci","WS","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 1\nOutput:","-","-","1"
">>>o","4","L","davinci","WS","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
">>>o","4","L","davinci","WS","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">>>o","4","L","davinci","AS I","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 101\nOutput:","-","-","1"
">>>o","4","L","davinci","AS I","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 10101\nOutput:","0","-","0"
">>>o","4","L","davinci","AS I","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 1\nOutput:","-","-","1"
">>>o","4","L","davinci","AS I","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 00\nOutput:","-","-","1"
">>>o","4","L","davinci","AS I","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
">>>o","4","L","davinci","AS II","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput: 1\n\nInput: 100\nOutput: -\n\nInput: 10100\nOutput: 0\n\nInput: 101\nOutput:","-","-","1"
">>>o","4","L","davinci","AS II","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput: 1\n\nInput: 100\nOutput: -\n\nInput: 10100\nOutput: 0\n\nInput: 10101\nOutput:","0","1","0"
">>>o","4","L","davinci","AS II","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput: 1\n\nInput: 100\nOutput: -\n\nInput: 10100\nOutput: 0\n\nInput: 1\nOutput:","-","-","1"
">>>o","4","L","davinci","AS II","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput: 1\n\nInput: 100\nOutput: -\n\nInput: 10100\nOutput: 0\n\nInput: 00\nOutput:","-","-","1"
">>>o","4","L","davinci","AS II","Input: 001\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 0100\nOutput: 0\n\nInput: -\nOutput: -\n\nInput: 0101\nOutput: 1\n\nInput: 100\nOutput: -\n\nInput: 10100\nOutput: 0\n\nInput: 01\nOutput:","-","-","1"
"o+o","3","L","davinci","WS","Input: 0\nOutput: 01\n\nInput: 011\nOutput:","01","011","0"
"o+o","3","L","davinci","WS","Input: 0\nOutput: 01\n\nInput: 100\nOutput:","1","01","0"
"o+o","3","L","davinci","WS","Input: 0\nOutput: 01\n\nInput: 1010\nOutput:","1","01","0"
"o+o","3","L","davinci","WS","Input: 0\nOutput: 01\n\nInput: 01\nOutput:","01","01","1"
"o+o","3","L","davinci","WS","Input: 0\nOutput: 01\n\nInput: 101\nOutput:","1","01","0"
"o+o","3","L","davinci","AS I","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 011\nOutput:","01","011","0"
"o+o","3","L","davinci","AS I","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 100\nOutput:","1","0100","0"
"o+o","3","L","davinci","AS I","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1010\nOutput:","1","0101","0"
"o+o","3","L","davinci","AS I","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 01\nOutput:","01","-","0"
"o+o","3","L","davinci","AS I","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 101\nOutput:","1","01","0"
"o+o","3","L","davinci","AS II","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1001\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 010\nOutput: 01\n\nInput: 011\nOutput:","01","1","0"
"o+o","3","L","davinci","AS II","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1001\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 010\nOutput: 01\n\nInput: 100\nOutput:","1","1","1"
"o+o","3","L","davinci","AS II","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1001\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 010\nOutput: 01\n\nInput: 1010\nOutput:","1","1","1"
"o+o","3","L","davinci","AS II","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1001\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 010\nOutput: 01\n\nInput: 01\nOutput:","01","1","0"
"o+o","3","L","davinci","AS II","Input: 0\nOutput: 01\n\nInput: 1\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1001\nOutput: 1\n\nInput: 001\nOutput: 01\n\nInput: 010\nOutput: 01\n\nInput: 101\nOutput:","1","1","1"
"o>>o","4","L","davinci","WS","Input: 11000\nOutput: 10\n\nInput: 1\nOutput:","1","1","1"
"o>>o","4","L","davinci","WS","Input: 11000\nOutput: 10\n\nInput: 0111\nOutput:","01","10","0"
"o>>o","4","L","davinci","WS","Input: 11000\nOutput: 10\n\nInput: 01000\nOutput:","00","01","0"
"o>>o","4","L","davinci","WS","Input: 11000\nOutput: 10\n\nInput: 11\nOutput:","1","10","0"
"o>>o","4","L","davinci","WS","Input: 11000\nOutput: 10\n\nInput: 00\nOutput:","0","00","0"
"o>>o","4","L","davinci","AS I","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 1\nOutput:","1","1","1"
"o>>o","4","L","davinci","AS I","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0111\nOutput:","01","11","0"
"o>>o","4","L","davinci","AS I","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 01000\nOutput:","00","10","0"
"o>>o","4","L","davinci","AS I","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput:","1","10","0"
"o>>o","4","L","davinci","AS I","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 00\nOutput:","0","0","1"
"o>>o","4","L","davinci","AS II","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput: 01\n\nInput: 1\nOutput:","1","0","0"
"o>>o","4","L","davinci","AS II","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput: 01\n\nInput: 0111\nOutput:","01","10","0"
"o>>o","4","L","davinci","AS II","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput: 01\n\nInput: 01000\nOutput:","00","00","1"
"o>>o","4","L","davinci","AS II","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput: 01\n\nInput: 11\nOutput:","1","1","1"
"o>>o","4","L","davinci","AS II","Input: 11000\nOutput: 10\n\nInput: 111\nOutput: 11\n\nInput: 10\nOutput: 1\n\nInput: 0110\nOutput: 01\n\nInput: 00110\nOutput: 01\n\nInput: 00111\nOutput: 01\n\nInput: 00\nOutput:","0","0","1"
">o<-o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: 001\nOutput:","0","-","0"
">o<-o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: 01\nOutput:","1","-","0"
">o<-o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: 010\nOutput:","1","0","0"
">o<-o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: 011\nOutput:","1","-","0"
">o<-o","5","H","davinci","WS","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: 10\nOutput:","00","-","0"
">o<-o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 001\nOutput:","0","1","0"
">o<-o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 01\nOutput:","1","-","0"
">o<-o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 010\nOutput:","1","1","1"
">o<-o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput:","1","1","1"
">o<-o","5","H","davinci","AS I","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 10\nOutput:","00","-","0"
">o<-o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 0\n\nInput: 11000\nOutput: 10\n\nInput: 000\nOutput: 0\n\nInput: 001\nOutput:","0","1","0"
">o<-o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 0\n\nInput: 11000\nOutput: 10\n\nInput: 000\nOutput: 0\n\nInput: 01\nOutput:","1","1","1"
">o<-o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 0\n\nInput: 11000\nOutput: 10\n\nInput: 000\nOutput: 0\n\nInput: 010\nOutput:","1","1","1"
">o<-o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 0\n\nInput: 11000\nOutput: 10\n\nInput: 000\nOutput: 0\n\nInput: 011\nOutput:","1","1","1"
">o<-o","5","H","davinci","AS II","Input: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 011\nOutput: 1\n\nInput: -\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 00\nOutput: 0\n\nInput: 11000\nOutput: 10\n\nInput: 000\nOutput: 0\n\nInput: 10\nOutput:","00","1","0"
"+[o-]","5","H","davinci","WS","Input: 00\nOutput: 10\n\nInput: 01111\nOutput:","10","01","0"
"+[o-]","5","H","davinci","WS","Input: 00\nOutput: 10\n\nInput: 110\nOutput:","-","011","0"
"+[o-]","5","H","davinci","WS","Input: 00\nOutput: 10\n\nInput: 1111\nOutput:","-","1111","0"
"+[o-]","5","H","davinci","WS","Input: 00\nOutput: 10\n\nInput: 111\nOutput:","-","000","0"
"+[o-]","5","H","davinci","WS","Input: 00\nOutput: 10\n\nInput: 10000\nOutput:","-","100000","0"
"+[o-]","5","H","davinci","AS I","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: 01111\nOutput:","10","-","0"
"+[o-]","5","H","davinci","AS I","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: 110\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS I","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: 1111\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS I","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: 111\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS I","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: 10000\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS II","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: -\nOutput: 0\n\nInput: 1110\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 01111\nOutput:","10","-","0"
"+[o-]","5","H","davinci","AS II","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: -\nOutput: 0\n\nInput: 1110\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS II","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: -\nOutput: 0\n\nInput: 1110\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 1111\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS II","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: -\nOutput: 0\n\nInput: 1110\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 111\nOutput:","-","-","1"
"+[o-]","5","H","davinci","AS II","Input: 00\nOutput: 10\n\nInput: 10\nOutput: -\n\nInput: 01110\nOutput: 10\n\nInput: -\nOutput: 0\n\nInput: 1110\nOutput: -\n\nInput: 11\nOutput: -\n\nInput: 10000\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","WS","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","WS","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 0100\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","WS","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 0101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","WS","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","WS","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS I","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS I","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 0100\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS I","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 0101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS I","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS I","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS II","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 01\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS II","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0100\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS II","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 0101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS II","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 10101\nOutput:","-","-","1"
"-[-oo]","6","H","davinci","AS II","Input: -\nOutput: 00\n\nInput: 0\nOutput: -\n\nInput: 10100\nOutput: -\n\nInput: 1\nOutput: -\n\nInput: 100\nOutput: -\n\nInput: 101\nOutput: -\n\nInput: 00\nOutput: -\n\nInput: 110\nOutput:","-","-","1"
">>>>-o","6","H","davinci","WS","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 1\nOutput:","1","1","1"
">>>>-o","6","H","davinci","WS","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 001\nOutput:","1","0","0"
">>>>-o","6","H","davinci","WS","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 0\nOutput:","1","0","0"
">>>>-o","6","H","davinci","WS","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 00010\nOutput:","-","1","0"
">>>>-o","6","H","davinci","WS","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 010\nOutput:","1","0","0"
">>>>-o","6","H","davinci","AS I","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 1\nOutput:","1","1","1"
">>>>-o","6","H","davinci","AS I","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 001\nOutput:","1","1","1"
">>>>-o","6","H","davinci","AS I","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 0\nOutput:","1","0","0"
">>>>-o","6","H","davinci","AS I","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 00010\nOutput:","-","1","0"
">>>>-o","6","H","davinci","AS I","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 010\nOutput:","1","1","1"
">>>>-o","6","H","davinci","AS II","Input: 000\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 01\nOutput: 1\n\nInput: 10\nOutput: 1\n\nInput: 11\nOutput: 1\n\nInput: 00\nOutput: 1\n\nInput: 0001\nOutput: 1\n\nInput: 1\nOutput:","1","1","1"
